,State,Date,New Cases,New Deaths
28442,Pennsylvania,2021-01-01,8491,236
28443,Pennsylvania,2021-01-02,7898,25
28444,Pennsylvania,2021-01-03,4844,56
28445,Pennsylvania,2021-01-04,3636,66
28446,Pennsylvania,2021-01-05,8684,185
28447,Pennsylvania,2021-01-06,9877,368
28448,Pennsylvania,2021-01-07,9407,265
28449,Pennsylvania,2021-01-08,10535,215
28450,Pennsylvania,2021-01-09,9637,273
28451,Pennsylvania,2021-01-10,7309,103
28452,Pennsylvania,2021-01-11,5229,83
28453,Pennsylvania,2021-01-12,7571,227
28454,Pennsylvania,2021-01-13,8171,349
28455,Pennsylvania,2021-01-14,6464,313
28456,Pennsylvania,2021-01-15,6728,215
28457,Pennsylvania,2021-01-16,6850,231
28458,Pennsylvania,2021-01-17,5783,122
28459,Pennsylvania,2021-01-18,3988,80
28460,Pennsylvania,2021-01-19,5631,77
28461,Pennsylvania,2021-01-20,5592,401
28462,Pennsylvania,2021-01-21,5785,260
28463,Pennsylvania,2021-01-22,5319,193
28464,Pennsylvania,2021-01-23,5822,205
28465,Pennsylvania,2021-01-24,3826,83
28466,Pennsylvania,2021-01-25,3803,55
28467,Pennsylvania,2021-01-26,5085,219
28468,Pennsylvania,2021-01-27,5557,222
28469,Pennsylvania,2021-01-28,6987,198
28470,Pennsylvania,2021-01-29,8419,159
28471,Pennsylvania,2021-01-30,5494,140
28472,Pennsylvania,2021-01-31,3958,0
28473,Pennsylvania,2021-02-01,3352,85
28474,Pennsylvania,2021-02-02,3711,125
28475,Pennsylvania,2021-02-03,3092,143
28476,Pennsylvania,2021-02-04,3344,146
28477,Pennsylvania,2021-02-05,5063,138
28478,Pennsylvania,2021-02-06,4141,157
28479,Pennsylvania,2021-02-07,4395,71
28480,Pennsylvania,2021-02-08,2356,4
28481,Pennsylvania,2021-02-09,4443,149
28482,Pennsylvania,2021-02-10,3006,125
28483,Pennsylvania,2021-02-11,4034,115
28484,Pennsylvania,2021-02-12,3473,99
28485,Pennsylvania,2021-02-13,3850,113
28486,Pennsylvania,2021-02-14,2431,24
28487,Pennsylvania,2021-02-15,1852,23
28488,Pennsylvania,2021-02-16,2391,7
28489,Pennsylvania,2021-02-17,3429,193
28490,Pennsylvania,2021-02-18,3268,94
28491,Pennsylvania,2021-02-19,2712,67
28492,Pennsylvania,2021-02-20,2714,90
28493,Pennsylvania,2021-02-21,1873,27
28494,Pennsylvania,2021-02-22,1483,17
28495,Pennsylvania,2021-02-23,2846,97
28496,Pennsylvania,2021-02-24,2692,76
28497,Pennsylvania,2021-02-25,2354,81
28498,Pennsylvania,2021-02-26,3361,69
28499,Pennsylvania,2021-02-27,3421,63
28500,Pennsylvania,2021-02-28,1777,21
28501,Pennsylvania,2021-03-01,1687,5
28502,Pennsylvania,2021-03-02,2539,74
28503,Pennsylvania,2021-03-03,2504,69
28504,Pennsylvania,2021-03-04,3228,50
28505,Pennsylvania,2021-03-05,2612,43
28506,Pennsylvania,2021-03-06,2863,55
28507,Pennsylvania,2021-03-07,1538,32
28508,Pennsylvania,2021-03-08,1412,7
28509,Pennsylvania,2021-03-09,2999,40
28510,Pennsylvania,2021-03-10,2534,43
28511,Pennsylvania,2021-03-11,2765,51
28512,Pennsylvania,2021-03-12,3056,40
28513,Pennsylvania,2021-03-13,2821,43
28514,Pennsylvania,2021-03-14,1912,13
28515,Pennsylvania,2021-03-15,1395,1
28516,Pennsylvania,2021-03-16,3145,65
28517,Pennsylvania,2021-03-17,3220,37
28518,Pennsylvania,2021-03-18,3115,17
28519,Pennsylvania,2021-03-19,3463,35
28520,Pennsylvania,2021-03-20,4072,33
28521,Pennsylvania,2021-03-21,2366,14
28522,Pennsylvania,2021-03-22,1605,1
28523,Pennsylvania,2021-03-23,3498,39
28524,Pennsylvania,2021-03-24,4866,48
28525,Pennsylvania,2021-03-25,3710,41
28526,Pennsylvania,2021-03-26,4989,36
28527,Pennsylvania,2021-03-27,4062,33
28528,Pennsylvania,2021-03-28,3049,15
28529,Pennsylvania,2021-03-29,2885,14
28530,Pennsylvania,2021-03-30,5416,34
28531,Pennsylvania,2021-03-31,4393,44
28532,Pennsylvania,2021-04-01,3839,27
28533,Pennsylvania,2021-04-02,4893,28
28534,Pennsylvania,2021-04-03,5494,40
28535,Pennsylvania,2021-04-04,3254,7
28536,Pennsylvania,2021-04-05,2666,5
28537,Pennsylvania,2021-04-06,5008,37
28538,Pennsylvania,2021-04-07,4526,48
28539,Pennsylvania,2021-04-08,4482,42
28540,Pennsylvania,2021-04-09,5203,35
28541,Pennsylvania,2021-04-10,4690,40
28542,Pennsylvania,2021-04-11,3647,3
28543,Pennsylvania,2021-04-12,2507,1
28544,Pennsylvania,2021-04-13,7083,66
28545,Pennsylvania,2021-04-14,5897,50
28546,Pennsylvania,2021-04-15,4934,44
28547,Pennsylvania,2021-04-16,5564,56
28548,Pennsylvania,2021-04-17,5096,39
28549,Pennsylvania,2021-04-18,2938,27
28550,Pennsylvania,2021-04-19,2142,2
28551,Pennsylvania,2021-04-20,5098,77
28552,Pennsylvania,2021-04-21,4459,60
28553,Pennsylvania,2021-04-22,4458,52
28554,Pennsylvania,2021-04-23,4025,59
28555,Pennsylvania,2021-04-24,4009,45
28556,Pennsylvania,2021-04-25,2880,5
28557,Pennsylvania,2021-04-26,1865,0
28558,Pennsylvania,2021-04-27,3811,84
28559,Pennsylvania,2021-04-28,3301,57
28560,Pennsylvania,2021-04-29,3705,50
28561,Pennsylvania,2021-04-30,4392,39
28562,Pennsylvania,2021-05-01,3030,35
28563,Pennsylvania,2021-05-02,2440,22
28564,Pennsylvania,2021-05-03,1646,1
28565,Pennsylvania,2021-05-04,3220,58
28566,Pennsylvania,2021-05-05,2729,56
28567,Pennsylvania,2021-05-06,2408,57
28568,Pennsylvania,2021-05-07,3011,47
28569,Pennsylvania,2021-05-08,2578,38
28570,Pennsylvania,2021-05-09,1271,11
28571,Pennsylvania,2021-05-10,996,7
28572,Pennsylvania,2021-05-11,2593,57
28573,Pennsylvania,2021-05-12,2059,52
28574,Pennsylvania,2021-05-13,2058,38
28575,Pennsylvania,2021-05-14,1792,27
28576,Pennsylvania,2021-05-15,1923,25
28577,Pennsylvania,2021-05-16,1041,67
28578,Pennsylvania,2021-05-17,793,17
28579,Pennsylvania,2021-05-18,1910,38
28580,Pennsylvania,2021-05-19,1198,54
28581,Pennsylvania,2021-05-20,1397,40
28582,Pennsylvania,2021-05-21,1971,25
28583,Pennsylvania,2021-05-22,1344,39
28584,Pennsylvania,2021-05-23,938,13
28585,Pennsylvania,2021-05-24,613,1
28586,Pennsylvania,2021-05-25,1155,42
28587,Pennsylvania,2021-05-26,1037,38
28588,Pennsylvania,2021-05-27,937,40
28589,Pennsylvania,2021-05-28,980,24
28590,Pennsylvania,2021-05-29,782,16
28591,Pennsylvania,2021-05-30,485,6
28592,Pennsylvania,2021-05-31,381,5
28593,Pennsylvania,2021-06-01,471,0
28594,Pennsylvania,2021-06-02,718,45
28595,Pennsylvania,2021-06-03,572,36
28596,Pennsylvania,2021-06-04,734,30
28597,Pennsylvania,2021-06-05,600,24
28598,Pennsylvania,2021-06-06,354,5
28599,Pennsylvania,2021-06-07,224,6
28600,Pennsylvania,2021-06-08,582,35
28601,Pennsylvania,2021-06-09,333,22
28602,Pennsylvania,2021-06-10,460,21
28603,Pennsylvania,2021-06-11,402,19
28604,Pennsylvania,2021-06-12,347,0
28605,Pennsylvania,2021-06-13,187,0
28606,Pennsylvania,2021-06-14,140,33
28607,Pennsylvania,2021-06-15,371,24
28608,Pennsylvania,2021-06-16,243,17
28609,Pennsylvania,2021-06-17,305,15
28610,Pennsylvania,2021-06-18,289,7
28611,Pennsylvania,2021-06-19,225,7
28612,Pennsylvania,2021-06-20,117,9
28613,Pennsylvania,2021-06-21,107,1
28614,Pennsylvania,2021-06-22,250,34
28615,Pennsylvania,2021-06-23,224,8
28616,Pennsylvania,2021-06-24,200,0
28617,Pennsylvania,2021-06-25,198,24
28618,Pennsylvania,2021-06-26,190,7
28619,Pennsylvania,2021-06-27,133,11
28620,Pennsylvania,2021-06-28,82,3
28621,Pennsylvania,2021-06-29,189,13
28622,Pennsylvania,2021-06-30,173,8
28623,Pennsylvania,2021-07-01,176,9
28624,Pennsylvania,2021-07-02,165,8
28625,Pennsylvania,2021-07-03,217,10
28626,Pennsylvania,2021-07-04,136,2
28627,Pennsylvania,2021-07-05,120,0
28628,Pennsylvania,2021-07-06,96,1
28629,Pennsylvania,2021-07-07,184,10
28630,Pennsylvania,2021-07-08,237,11
28631,Pennsylvania,2021-07-09,228,8
28632,Pennsylvania,2021-07-10,252,8
28633,Pennsylvania,2021-07-11,191,4
28634,Pennsylvania,2021-07-12,130,1
28635,Pennsylvania,2021-07-13,336,9
28636,Pennsylvania,2021-07-14,304,13
28637,Pennsylvania,2021-07-15,418,10
28638,Pennsylvania,2021-07-16,418,4
28639,Pennsylvania,2021-07-17,414,4
28640,Pennsylvania,2021-07-18,337,2
28641,Pennsylvania,2021-07-19,220,3
28642,Pennsylvania,2021-07-20,597,10
28643,Pennsylvania,2021-07-21,541,8
28644,Pennsylvania,2021-07-22,559,6
28645,Pennsylvania,2021-07-23,635,1
28646,Pennsylvania,2021-07-24,646,3
28647,Pennsylvania,2021-07-25,573,4
28648,Pennsylvania,2021-07-26,413,0
28649,Pennsylvania,2021-07-27,1021,4
28650,Pennsylvania,2021-07-28,760,7
28651,Pennsylvania,2021-07-29,1064,4
28652,Pennsylvania,2021-07-30,992,8
28653,Pennsylvania,2021-07-31,1142,2
28654,Pennsylvania,2021-08-01,978,3
28655,Pennsylvania,2021-08-02,866,2
28656,Pennsylvania,2021-08-03,1562,11
28657,Pennsylvania,2021-08-04,1397,15
28658,Pennsylvania,2021-08-05,1800,7
28659,Pennsylvania,2021-08-06,1711,8
28660,Pennsylvania,2021-08-07,1661,4
28661,Pennsylvania,2021-08-08,1240,0
28662,Pennsylvania,2021-08-09,1097,1
28663,Pennsylvania,2021-08-10,2099,11
28664,Pennsylvania,2021-08-11,1848,11
28665,Pennsylvania,2021-08-12,2311,16
28666,Pennsylvania,2021-08-13,2020,16
28667,Pennsylvania,2021-08-14,2223,9
28668,Pennsylvania,2021-08-15,2098,0
28669,Pennsylvania,2021-08-16,1279,0
28670,Pennsylvania,2021-08-17,2544,27
28671,Pennsylvania,2021-08-18,2186,25
28672,Pennsylvania,2021-08-19,3889,22
28673,Pennsylvania,2021-08-20,2446,19
28674,Pennsylvania,2021-08-21,2727,16
28675,Pennsylvania,2021-08-22,2125,1
28676,Pennsylvania,2021-08-23,1787,2
28677,Pennsylvania,2021-08-24,3026,20
28678,Pennsylvania,2021-08-25,3612,33
28679,Pennsylvania,2021-08-26,3162,27
28680,Pennsylvania,2021-08-27,3845,22
28681,Pennsylvania,2021-08-28,3842,28
28682,Pennsylvania,2021-08-29,2442,5
28683,Pennsylvania,2021-08-30,2240,1
28684,Pennsylvania,2021-08-31,3249,21
28685,Pennsylvania,2021-09-01,3100,0
28686,Pennsylvania,2021-09-02,4816,90
28687,Pennsylvania,2021-09-03,3438,27
28688,Pennsylvania,2021-09-04,4783,28
28689,Pennsylvania,2021-09-05,3176,15
28690,Pennsylvania,2021-09-06,2503,3
28691,Pennsylvania,2021-09-07,2536,10
28692,Pennsylvania,2021-09-08,4391,38
28693,Pennsylvania,2021-09-09,4197,52
28694,Pennsylvania,2021-09-10,5005,37
28695,Pennsylvania,2021-09-11,5131,31
28696,Pennsylvania,2021-09-12,4125,0
28697,Pennsylvania,2021-09-13,3150,2
28698,Pennsylvania,2021-09-14,3732,83
28699,Pennsylvania,2021-09-15,4812,45
28700,Pennsylvania,2021-09-16,5786,72
28701,Pennsylvania,2021-09-17,5198,44
28702,Pennsylvania,2021-09-18,5617,33
28703,Pennsylvania,2021-09-19,4500,17
28704,Pennsylvania,2021-09-20,2569,2
28705,Pennsylvania,2021-09-21,4939,68
28706,Pennsylvania,2021-09-22,4394,66
28707,Pennsylvania,2021-09-23,5489,32
28708,Pennsylvania,2021-09-24,5071,34
28709,Pennsylvania,2021-09-25,4966,64
28710,Pennsylvania,2021-09-26,4247,13
28711,Pennsylvania,2021-09-27,3010,10
28712,Pennsylvania,2021-09-28,5429,75
28713,Pennsylvania,2021-09-29,4570,97
28714,Pennsylvania,2021-09-30,4892,77
28715,Pennsylvania,2021-10-01,5352,37
28716,Pennsylvania,2021-10-02,3392,51
28717,Pennsylvania,2021-10-03,6289,31
28718,Pennsylvania,2021-10-04,4395,12
28719,Pennsylvania,2021-10-05,4019,80
28720,Pennsylvania,2021-10-06,5058,111
28721,Pennsylvania,2021-10-07,5819,92
28722,Pennsylvania,2021-10-08,5583,93
28723,Pennsylvania,2021-10-09,5610,0
28724,Pennsylvania,2021-10-10,3907,0
28725,Pennsylvania,2021-10-11,2872,0
28726,Pennsylvania,2021-10-12,3898,151
28727,Pennsylvania,2021-10-13,5012,170
28728,Pennsylvania,2021-10-14,5253,108
28729,Pennsylvania,2021-10-15,5725,82
28730,Pennsylvania,2021-10-16,4485,0
28731,Pennsylvania,2021-10-17,3821,0
28732,Pennsylvania,2021-10-18,2902,105
28733,Pennsylvania,2021-10-19,3899,64
28734,Pennsylvania,2021-10-20,3584,134
28735,Pennsylvania,2021-10-21,4998,94
28736,Pennsylvania,2021-10-22,4496,88
28737,Pennsylvania,2021-10-23,4573,61
28738,Pennsylvania,2021-10-24,3414,8
28739,Pennsylvania,2021-10-25,2425,4
28740,Pennsylvania,2021-10-26,3742,79
28741,Pennsylvania,2021-10-27,4178,142
28742,Pennsylvania,2021-10-28,4312,95
28743,Pennsylvania,2021-10-29,4506,85
28744,Pennsylvania,2021-10-30,4366,36
28745,Pennsylvania,2021-10-31,3114,41
28746,Pennsylvania,2021-11-01,2764,1
28747,Pennsylvania,2021-11-02,3662,75
28748,Pennsylvania,2021-11-03,3819,181
28749,Pennsylvania,2021-11-04,5162,72
28750,Pennsylvania,2021-11-05,5130,72
28751,Pennsylvania,2021-11-06,4663,43
28752,Pennsylvania,2021-11-07,3672,0
28753,Pennsylvania,2021-11-08,3254,17
28754,Pennsylvania,2021-11-09,4021,77
28755,Pennsylvania,2021-11-10,5269,196
28756,Pennsylvania,2021-11-11,5293,73
28757,Pennsylvania,2021-11-12,5555,18
28758,Pennsylvania,2021-11-13,5938,80
28759,Pennsylvania,2021-11-14,4752,42
28760,Pennsylvania,2021-11-15,3437,10
28761,Pennsylvania,2021-11-16,5778,72
28762,Pennsylvania,2021-11-17,6024,150
28763,Pennsylvania,2021-11-18,6637,96
28764,Pennsylvania,2021-11-19,7604,96
28765,Pennsylvania,2021-11-20,6424,86
28766,Pennsylvania,2021-11-21,5417,13
28767,Puerto Rico,2020-01-23,0,0
28768,Puerto Rico,2020-01-24,0,0
28769,Puerto Rico,2020-01-25,0,0
28770,Puerto Rico,2020-01-26,0,0
28771,Puerto Rico,2020-01-27,0,0
28772,Puerto Rico,2020-01-28,0,0
28773,Puerto Rico,2020-01-29,0,0
28774,Puerto Rico,2020-01-30,0,0
28775,Puerto Rico,2020-01-31,0,0
28776,Puerto Rico,2020-02-01,0,0
28777,Puerto Rico,2020-02-02,0,0
28778,Puerto Rico,2020-02-03,0,0
28779,Puerto Rico,2020-02-04,0,0
28780,Puerto Rico,2020-02-05,0,0
28781,Puerto Rico,2020-02-06,0,0
28782,Puerto Rico,2020-02-07,0,0
28783,Puerto Rico,2020-02-08,0,0
28784,Puerto Rico,2020-02-09,0,0
28785,Puerto Rico,2020-02-10,0,0
28786,Puerto Rico,2020-02-11,0,0
28787,Puerto Rico,2020-02-12,0,0
28788,Puerto Rico,2020-02-13,0,0
28789,Puerto Rico,2020-02-14,0,0
28790,Puerto Rico,2020-02-15,0,0
28791,Puerto Rico,2020-02-16,0,0
28792,Puerto Rico,2020-02-17,0,0
28793,Puerto Rico,2020-02-18,0,0
28794,Puerto Rico,2020-02-19,0,0
28795,Puerto Rico,2020-02-20,0,0
28796,Puerto Rico,2020-02-21,0,0
28797,Puerto Rico,2020-02-22,0,0
28798,Puerto Rico,2020-02-23,0,0
28799,Puerto Rico,2020-02-24,0,0
28800,Puerto Rico,2020-02-25,0,0
28801,Puerto Rico,2020-02-26,0,0
28802,Puerto Rico,2020-02-27,0,0
28803,Puerto Rico,2020-02-28,0,0
28804,Puerto Rico,2020-02-29,0,0
28805,Puerto Rico,2020-03-01,0,0
28806,Puerto Rico,2020-03-02,0,0
28807,Puerto Rico,2020-03-03,0,0
28808,Puerto Rico,2020-03-04,0,0
28809,Puerto Rico,2020-03-05,0,0
28810,Puerto Rico,2020-03-06,0,0
28811,Puerto Rico,2020-03-07,0,0
28812,Puerto Rico,2020-03-08,0,0
28813,Puerto Rico,2020-03-09,0,0
28814,Puerto Rico,2020-03-10,0,0
28815,Puerto Rico,2020-03-11,0,0
28816,Puerto Rico,2020-03-12,0,0
28817,Puerto Rico,2020-03-13,0,0
28818,Puerto Rico,2020-03-14,0,0
28819,Puerto Rico,2020-03-15,0,0
28820,Puerto Rico,2020-03-16,0,0
28821,Puerto Rico,2020-03-17,0,0
28822,Puerto Rico,2020-03-18,0,0
28823,Puerto Rico,2020-03-19,0,0
28824,Puerto Rico,2020-03-20,0,0
28825,Puerto Rico,2020-03-21,0,0
28826,Puerto Rico,2020-03-22,1,0
28827,Puerto Rico,2020-03-23,0,1
28828,Puerto Rico,2020-03-24,0,0
28829,Puerto Rico,2020-03-25,0,0
28830,Puerto Rico,2020-03-26,2,0
28831,Puerto Rico,2020-03-27,6,0
28832,Puerto Rico,2020-03-28,7,0
28833,Puerto Rico,2020-03-29,35,1
28834,Puerto Rico,2020-03-30,26,1
28835,Puerto Rico,2020-03-31,19,0
28836,Puerto Rico,2020-04-01,9,1
28837,Puerto Rico,2020-04-02,86,2
28838,Puerto Rico,2020-04-03,26,2
28839,Puerto Rico,2020-04-04,16,2
28840,Puerto Rico,2020-04-05,4,1
28841,Puerto Rico,2020-04-06,27,2
28842,Puerto Rico,2020-04-07,43,8
28843,Puerto Rico,2020-04-08,76,1
28844,Puerto Rico,2020-04-09,51,8
28845,Puerto Rico,2020-04-10,10,2
28846,Puerto Rico,2020-04-11,21,2
28847,Puerto Rico,2020-04-12,0,0
28848,Puerto Rico,2020-04-13,21,3
28849,Puerto Rico,2020-04-14,22,6
28850,Puerto Rico,2020-04-15,38,4
28851,Puerto Rico,2020-04-16,54,0
28852,Puerto Rico,2020-04-17,33,3
28853,Puerto Rico,2020-04-18,9,0
28854,Puerto Rico,2020-04-19,1,1
28855,Puerto Rico,2020-04-20,20,2
28856,Puerto Rico,2020-04-21,14,2
28857,Puerto Rico,2020-04-22,18,8
28858,Puerto Rico,2020-04-23,34,8
28859,Puerto Rico,2020-04-24,30,2
28860,Puerto Rico,2020-04-25,7,0
28861,Puerto Rico,2020-04-26,0,1
28862,Puerto Rico,2020-04-27,24,1
28863,Puerto Rico,2020-04-28,12,6
28864,Puerto Rico,2020-04-29,18,0
28865,Puerto Rico,2020-04-30,19,2
28866,Puerto Rico,2020-05-01,11,1
28867,Puerto Rico,2020-05-02,3,2
28868,Puerto Rico,2020-05-03,0,0
28869,Puerto Rico,2020-05-04,12,2
28870,Puerto Rico,2020-05-05,16,3
28871,Puerto Rico,2020-05-06,26,0
28872,Puerto Rico,2020-05-07,13,5
28873,Puerto Rico,2020-05-08,24,4
28874,Puerto Rico,2020-05-09,1,2
28875,Puerto Rico,2020-05-10,2,0
28876,Puerto Rico,2020-05-11,20,2
28877,Puerto Rico,2020-05-12,12,2
28878,Puerto Rico,2020-05-13,8,3
28879,Puerto Rico,2020-05-14,97,1
28880,Puerto Rico,2020-05-15,10,1
28881,Puerto Rico,2020-05-16,2,1
28882,Puerto Rico,2020-05-17,3,0
28883,Puerto Rico,2020-05-18,8,1
28884,Puerto Rico,2020-05-19,21,0
28885,Puerto Rico,2020-05-20,45,1
28886,Puerto Rico,2020-05-21,13,0
28887,Puerto Rico,2020-05-22,21,1
28888,Puerto Rico,2020-05-23,14,2
28889,Puerto Rico,2020-05-24,1,0
28890,Puerto Rico,2020-05-25,10,0
28891,Puerto Rico,2020-05-26,9,2
28892,Puerto Rico,2020-05-27,23,0
28893,Puerto Rico,2020-05-28,14,2
28894,Puerto Rico,2020-05-29,19,0
28895,Puerto Rico,2020-05-30,1,3
28896,Puerto Rico,2020-05-31,1,0
28897,Puerto Rico,2020-06-01,34,4
28898,Puerto Rico,2020-06-02,9,0
28899,Puerto Rico,2020-06-03,37,0
28900,Puerto Rico,2020-06-04,23,2
28901,Puerto Rico,2020-06-05,19,0
28902,Puerto Rico,2020-06-06,9,0
28903,Puerto Rico,2020-06-07,4,0
28904,Puerto Rico,2020-06-08,4,0
28905,Puerto Rico,2020-06-09,49,2
28906,Puerto Rico,2020-06-10,26,2
28907,Puerto Rico,2020-06-11,28,0
28908,Puerto Rico,2020-06-12,12,1
28909,Puerto Rico,2020-06-13,12,0
28910,Puerto Rico,2020-06-14,9,0
28911,Puerto Rico,2020-06-15,3,0
28912,Puerto Rico,2020-06-16,9,0
28913,Puerto Rico,2020-06-17,49,0
28914,Puerto Rico,2020-06-18,11,0
28915,Puerto Rico,2020-06-19,16,2
28916,Puerto Rico,2020-06-20,0,0
28917,Puerto Rico,2020-06-21,0,0
28918,Puerto Rico,2020-06-22,32,0
28919,Puerto Rico,2020-06-23,7,1
28920,Puerto Rico,2020-06-24,59,1
28921,Puerto Rico,2020-06-25,18,0
28922,Puerto Rico,2020-06-26,29,1
28923,Puerto Rico,2020-06-27,49,1
28924,Puerto Rico,2020-06-28,24,0
28925,Puerto Rico,2020-06-29,35,0
28926,Puerto Rico,2020-06-30,43,0
28927,Puerto Rico,2020-07-01,50,0
28928,Puerto Rico,2020-07-02,191,1
28929,Puerto Rico,2020-07-03,59,1
28930,Puerto Rico,2020-07-04,80,0
28931,Puerto Rico,2020-07-05,29,1
28932,Puerto Rico,2020-07-06,66,1
28933,Puerto Rico,2020-07-07,136,2
28934,Puerto Rico,2020-07-08,0,1
28935,Puerto Rico,2020-07-09,93,2
28936,Puerto Rico,2020-07-10,158,5
28937,Puerto Rico,2020-07-11,323,0
28938,Puerto Rico,2020-07-12,149,0
28939,Puerto Rico,2020-07-13,85,2
28940,Puerto Rico,2020-07-14,191,3
28941,Puerto Rico,2020-07-15,205,4
28942,Puerto Rico,2020-07-16,363,3
28943,Puerto Rico,2020-07-17,239,3
28944,Puerto Rico,2020-07-18,0,0
28945,Puerto Rico,2020-07-19,265,0
28946,Puerto Rico,2020-07-20,88,1
28947,Puerto Rico,2020-07-21,241,4
28948,Puerto Rico,2020-07-22,270,3
28949,Puerto Rico,2020-07-23,275,1
28950,Puerto Rico,2020-07-24,251,10
28951,Puerto Rico,2020-07-25,176,0
28952,Puerto Rico,2020-07-26,195,1
28953,Puerto Rico,2020-07-27,111,7
28954,Puerto Rico,2020-07-28,257,3
28955,Puerto Rico,2020-07-29,97,3
28956,Puerto Rico,2020-07-30,588,5
28957,Puerto Rico,2020-07-31,591,8
28958,Puerto Rico,2020-08-01,0,1
28959,Puerto Rico,2020-08-02,308,0
28960,Puerto Rico,2020-08-03,261,10
28961,Puerto Rico,2020-08-04,155,11
28962,Puerto Rico,2020-08-05,448,11
28963,Puerto Rico,2020-08-06,409,5
28964,Puerto Rico,2020-08-07,399,11
28965,Puerto Rico,2020-08-08,390,0
28966,Puerto Rico,2020-08-09,329,0
28967,Puerto Rico,2020-08-10,519,11
28968,Puerto Rico,2020-08-11,158,9
28969,Puerto Rico,2020-08-12,434,11
28970,Puerto Rico,2020-08-13,327,12
28971,Puerto Rico,2020-08-14,176,14
28972,Puerto Rico,2020-08-15,451,0
28973,Puerto Rico,2020-08-16,610,0
28974,Puerto Rico,2020-08-17,100,11
28975,Puerto Rico,2020-08-18,128,12
28976,Puerto Rico,2020-08-19,429,14
28977,Puerto Rico,2020-08-20,303,2
28978,Puerto Rico,2020-08-21,193,15
28979,Puerto Rico,2020-08-22,452,0
28980,Puerto Rico,2020-08-23,62,0
28981,Puerto Rico,2020-08-24,19,10
28982,Puerto Rico,2020-08-25,443,9
28983,Puerto Rico,2020-08-26,291,10
28984,Puerto Rico,2020-08-27,250,8
28985,Puerto Rico,2020-08-28,186,7
28986,Puerto Rico,2020-08-29,336,0
28987,Puerto Rico,2020-08-30,0,0
28988,Puerto Rico,2020-08-31,357,7
28989,Puerto Rico,2020-09-01,133,2
28990,Puerto Rico,2020-09-02,51,10
28991,Puerto Rico,2020-09-03,155,6
28992,Puerto Rico,2020-09-04,487,17
28993,Puerto Rico,2020-09-05,105,1
28994,Puerto Rico,2020-09-06,1,5
28995,Puerto Rico,2020-09-07,0,8
28996,Puerto Rico,2020-09-08,472,11
28997,Puerto Rico,2020-09-09,145,12
28998,Puerto Rico,2020-09-10,280,17
28999,Puerto Rico,2020-09-11,179,9
29000,Puerto Rico,2020-09-12,213,0
29001,Puerto Rico,2020-09-13,252,3
29002,Puerto Rico,2020-09-14,76,14
29003,Puerto Rico,2020-09-15,397,24
29004,Puerto Rico,2020-09-16,518,14
29005,Puerto Rico,2020-09-17,736,8
29006,Puerto Rico,2020-09-18,311,6
29007,Puerto Rico,2020-09-19,348,0
29008,Puerto Rico,2020-09-20,39,1
29009,Puerto Rico,2020-09-21,0,6
29010,Puerto Rico,2020-09-22,766,8
29011,Puerto Rico,2020-09-23,691,8
29012,Puerto Rico,2020-09-24,302,9
29013,Puerto Rico,2020-09-25,530,7
29014,Puerto Rico,2020-09-26,1059,0
29015,Puerto Rico,2020-09-27,0,4
29016,Puerto Rico,2020-09-28,198,11
29017,Puerto Rico,2020-09-29,232,5
29018,Puerto Rico,2020-09-30,332,4
29019,Puerto Rico,2020-10-01,309,12
29020,Puerto Rico,2020-10-02,0,6
29021,Puerto Rico,2020-10-03,352,0
29022,Puerto Rico,2020-10-04,230,10
29023,Puerto Rico,2020-10-05,24,4
29024,Puerto Rico,2020-10-06,369,11
29025,Puerto Rico,2020-10-07,330,5
29026,Puerto Rico,2020-10-08,230,9
29027,Puerto Rico,2020-10-09,207,5
29028,Puerto Rico,2020-10-10,249,0
29029,Puerto Rico,2020-10-11,141,5
29030,Puerto Rico,2020-10-12,533,3
29031,Puerto Rico,2020-10-13,339,5
29032,Puerto Rico,2020-10-14,222,12
29033,Puerto Rico,2020-10-15,140,3
29034,Puerto Rico,2020-10-16,418,8
29035,Puerto Rico,2020-10-17,405,0
29036,Puerto Rico,2020-10-18,432,2
29037,Puerto Rico,2020-10-19,130,4
29038,Puerto Rico,2020-10-20,162,9
29039,Puerto Rico,2020-10-21,1179,7
29040,Puerto Rico,2020-10-22,191,5
29041,Puerto Rico,2020-10-23,692,8
29042,Puerto Rico,2020-10-24,455,0
29043,Puerto Rico,2020-10-25,242,3
29044,Puerto Rico,2020-10-26,58,9
29045,Puerto Rico,2020-10-27,743,0
29046,Puerto Rico,2020-10-28,619,3
29047,Puerto Rico,2020-10-29,285,6
29048,Puerto Rico,2020-10-30,414,10
29049,Puerto Rico,2020-10-31,945,0
29050,Puerto Rico,2020-11-01,372,8
29051,Puerto Rico,2020-11-02,68,8
29052,Puerto Rico,2020-11-03,319,2
29053,Puerto Rico,2020-11-04,811,6
29054,Puerto Rico,2020-11-05,614,6
29055,Puerto Rico,2020-11-06,520,10
29056,Puerto Rico,2020-11-07,489,0
29057,Puerto Rico,2020-11-08,284,10
29058,Puerto Rico,2020-11-09,264,10
29059,Puerto Rico,2020-11-10,1450,15
29060,Puerto Rico,2020-11-11,669,3
29061,Puerto Rico,2020-11-12,687,6
29062,Puerto Rico,2020-11-13,766,16
29063,Puerto Rico,2020-11-14,562,0
29064,Puerto Rico,2020-11-15,569,7
